"CZI.AX","CASSINI FPO",0.065,-0.001,N/A
"CCZ.AX","CASTILLOCO FPO",0.016,+0.000,N/A
"CDT.AX","CASTLE MIN FPO",0.017,+0.001,N/A
"CYL.AX","CAT METALS FPO",0.47,+0.00,N/A
"CAT.AX","CATAPULT FPO",2.02,+0.01,N/A
"CXU.AX","CAULDRON FPO",0.049,+0.000,N/A
"CAZ.AX","CAZALY RES FPO",0.06,+0.00,N/A
"CBC.AX","CBGCAPITAL FPO",0.95,+0.00,N/A
"CBL.AX","CBL CORP FPO NZX",3.22,+0.08,N/A
"CT1.AX","CCP TECH FPO",0.02,+0.00,N/A
"CWP.AX","CEDARWOODS FPO",5.18,+0.07,N/A
"CNL.AX","CELAMIN FPO",N/A,+0.00,N/A
"CDY.AX","CELLMID FPO",0.028,+0.000,N/A
"CLT.AX","CELLNET FPO",0.26,+0.00,N/A
"CLA.AX","CELCOAL FPO",0.041,+0.000,N/A
"CTM.AX","CENTAURUS FPO",0.009,+0.000,N/A
"CTL.AX","CENTENNML FPO",0.015,-0.003,N/A
"CVR.AX","CENASIARES FPO",N/A,+0.000,N/A
"CTP.AX","CENT PETRL FPO",0.20,+0.00,N/A
"CAF.AX","C ALLIANCE FPO",0.66,+0.00,N/A
"CXM.AX","CENTREX FPO",0.07,-0.00,N/A
"CNI.AX","CENTURIA STAPLED",1.240,+0.030,N/A
"CIP.AX","CEN I REIT ORD UNIT",2.49,+0.01,N/A
"CMA.AX","CENTMTREIT ORD UNIT",2.39,+0.00,N/A
"CUA.AX","CEN U REIT ORD UNIT",2.30,-0.05,N/A
"CYA.AX","CENTURY AU FPO",0.96,+0.01,N/A
"CFU.AX","CERAMCCELL FPO",N/A,+0.000,N/A
"CVS.AX","CERVANTES FPO",0.014,+0.000,N/A
"CFO.AX","CFOAM FPO",0.415,+0.015,N/A
"CHN.AX","CHALICE FPO",0.16,+0.00,N/A
"CEL.AX","CHAL ENG FPO",0.02,-0.00,N/A
"CGF.AX","CHALLENGER FPO",13.50,+0.00,N/A
"CHJ.AX",N/A,N/A,N/A,N/A
"CHU.AX",N/A,N/A,N/A,N/A
"CHR.AX","CHALMERS FPO",3.90,+0.00,N/A
"CIA.AX","CHAMP IRON FPO",0.93,-0.05,N/A
"CHP.AX","CHAPMANS FPO",0.015,-0.001,N/A
"CHC.AX","CHARTER HG FORUS",5.89,+0.04,N/A
"CLW.AX","CHTR H LWR STAPLED",4.05,+0.03,N/A
"CQR.AX","CHRETAILRT UNIT",4.42,+0.03,N/A
"CHF.AX","CHARTERPAC FPO",N/A,+0.000,N/A
"CHZ.AX","CHESSER FPO",0.055,+0.000,N/A
"CCA.AX","CHIMPCHNGE FPO",0.81,+0.00,N/A
"CCB.AX",N/A,N/A,N/A,N/A
"CDC.AX","CHINADAIRY CDI 1:1",0.120,+0.000,N/A
"CMC.AX","CHINA MAG FPO",0.02,-0.00,N/A
"CYU.AX","CHINALCO FPO",0.009,+0.000,N/A
"CDH.AX","CHONGHERR FPO",0.013,+0.000,N/A
"CNU.AX","CHORUS FPO NZX",4.35,+0.09,N/A
"CII.AX","CI RES FPO",1.56,+0.00,N/A
"CIM.AX","CIMIC FPO",38.83,+0.61,N/A
"CNW.AX","CIRRUS NET FPO",0.018,+0.000,N/A
"CTR.AX","CITATIONRS FPO",N/A,+0.000,N/A
"CTO.AX","CITIGOLD FPO",0.010,-0.001,N/A
"CLY.AX","CLANCY EXP FPO",0.003,+0.000,N/A
"CND.AX","CLARIUS FPO",0.100,+0.000,N/A
"CL1.AX","CLASS FPO",2.97,+0.06,N/A
"CLZ.AX","CLASSICMIN FPO",0.01,+0.00,N/A
"CSS.AX","CLEAN SEAS FPO",0.04,+0.00,N/A
"CLQ.AX","CLEANTEQ FPO",0.665,+0.040,N/A
"CWY.AX","CLEANAWAY FPO",1.310,+0.015,N/A
"CVW.AX","CLEARVIEW FPO",1.43,+0.02,N/A
"CDG.AX","CLEVELAND FPO",N/A,+0.00,N/A
"CAM.AX","CLIME CAP FPO",0.875,-0.010,N/A
"CIW.AX","CLIME INV FPO",0.505,-0.010,N/A
"CUV.AX","CLINUVEL FPO",7.00,+0.03,N/A
"CLV.AX","CLOVER FPO",0.465,+0.000,N/A
"CMI.AX","CMI FPO",1.02,+0.00,N/A
"CGR.AX","CML GROUP FPO",0.270,+0.005,N/A
"CZA.AX","COALAFRICA FPO",0.057,+0.000,N/A
"CBQ.AX","COALBANK FPO",0.003,-0.001,N/A
"CA8.AX","COASSETS FPO",0.190,+0.000,N/A
"COB.AX","COBALT BLU FPO",0.22,-0.01,N/A
"CCL.AX","CC AMATIL FPO",9.66,+0.02,N/A
"COH.AX","COCHLEAR FPO",145.45,+1.32,N/A
"CDA.AX","CODAN FPO",2.17,-0.01,N/A
"CGS.AX","COGSTATE FPO",0.85,+0.00,N/A
"CHK.AX","COHIBA FPO",0.015,+0.001,N/A
"CKA.AX","COKAL FPO",0.032,-0.003,N/A
"CL8.AX","COLLABOR8 FPO",0.03,+0.00,N/A
"CLH.AX","COLL HOUSE FPO",1.335,-0.015,N/A
"CKF.AX","COLLINS FD FPO",5.55,-0.01,N/A
"CRL.AX","COMET FPO",0.045,+0.000,N/A
"COI.AX","COMETRIDGE FPO",0.16,+0.00,N/A
"CBA.AX","CWLTH BANK FPO",82.26,-3.28,N/A
"COM.AX","COMOPS FPO",0.015,+0.000,N/A
"CFF.AX",N/A,N/A,N/A,N/A
"CMP.AX","COMPUMEDIC FPO",0.430,-0.015,N/A
"CPU.AX","CSHARE FPO",15.24,+0.04,N/A
"CDB.AX","CON BLA MI FPO",N/A,+0.000,N/A
"CNJ.AX","CONICO LTD FPO",0.039,+0.001,N/A
"CIO.AX","CONNECTIO FPO",0.029,+0.001,N/A
"CXZ.AX","CONNEXION FPO",0.056,-0.001,N/A
"CSD.AX","CONS TIN FPO",N/A,+0.000,N/A
"CZL.AX","CONS ZINC FPO",0.018,+0.000,N/A
"CEN.AX","CONTACT EN FPO NZX",5.55,+0.00,N/A
"CGA.AX","CONTANGOAM FPO",1.25,+0.00,N/A
"CIE.AX","CNTNGO INC FPO",0.98,+0.00,N/A
"CTN.AX","CONTANGO FPO",0.94,-0.01,N/A
"COE.AX","COOPER FPO",0.370,+0.000,N/A
"CSE.AX","COPSTRIKE FPO",0.22,+0.00,N/A
"COY.AX","COPPERMOLY FPO",0.024,+0.000,N/A
"CZN.AX","CORAZON FPO",0.024,-0.001,N/A
"CXO.AX","CORE EXP FPO",0.075,+0.004,N/A
"CIZ.AX","CORIZON FPO",N/A,+0.00,N/A
"CTD.AX","CORP TRAV FPO",22.50,+0.06,N/A
"COO.AX","CORUM GRP FPO",0.042,-0.001,N/A
"CGC.AX","COSTA GRP FPO",4.53,+0.11,N/A
"CMT.AX","COTTOILGAS FPO",N/A,+0.00,N/A
"CGM.AX","COUGAR FPO",0.009,-0.001,N/A
"CUP.AX","COUNTPLUS FPO",0.65,-0.00,N/A
"CCJ.AX","COUNTY INT FPO",0.01,+0.00,N/A
"CVT.AX","COVATA FPO",0.03,-0.01,N/A
"CYG.AX","COVENTRY FPO",0.70,+0.00,N/A
"CYY.AX","COVRESINC FPO",0.018,+0.000,N/A
"CVO.AX","COVERMORE FPO",N/A,+0.000,N/A
"CZR.AX","COZIRONRES FPO",0.015,+0.000,N/A
"CGO.AX","CPT GLOBAL FPO",0.17,+0.00,N/A
"CXX.AX","CRADLE RES FPO",0.320,+0.000,N/A
"CGN.AX","CRATERGOLD FPO",0.027,+0.002,N/A
"CR8.AX","CRE8TEK FPO",0.042,+0.005,N/A
"CCP.AX","CREDITCORP FPO",18.90,-0.02,N/A
"CPH.AX","CRESO FPO",0.56,-0.04,N/A
"CMW.AX","CROMWELL STAPLED",1.00,+0.00,N/A
"CUX.AX","CROSS STRT FPO",0.007,+0.000,N/A
"CM8.AX","CROWD FPO",0.14,+0.00,N/A
"CWN.AX","CROWN FPO",12.73,+0.21,N/A
"CUF.AX",N/A,N/A,N/A,N/A
"CUH.AX",N/A,N/A,N/A,N/A
"CU1.AX",N/A,N/A,N/A,N/A
"CU2.AX",N/A,N/A,N/A,N/A
"CSN.AX",N/A,N/A,N/A,N/A
"CTH.AX",N/A,N/A,N/A,N/A
"CAS.AX","CRUSADER FPO",0.11,+0.00,N/A
"CTE.AX","CRYOSITE FPO",0.180,+0.000,N/A
"CSV.AX","CSG LTD FPO",0.465,-0.005,N/A
"CSL.AX","CSL FPO",134.50,-0.25,N/A
"CSR.AX","CSR FPO",5.20,+0.04,N/A
"CLX.AX","CTI LOGIST FPO",0.73,+0.02,N/A
"CDU.AX","CUDECO FPO",0.270,-0.005,N/A
"CUE.AX","CUE FPO",0.067,-0.001,N/A
"CUL.AX","CULLEN RES FPO",0.003,+0.000,N/A
"CV1.AX","CV CHECK FPO",0.13,+0.00,N/A
"CVC.AX","CVC LTD FPO",1.90,+0.00,N/A
"CWH.AX","CWH RESRCS FPO",N/A,+0.000,N/A
"CYB.AX","CYBG PLC CDI 1:1",5.00,+0.02,N/A
"CYQ.AX","CYCLIQ FPO",0.030,+0.000,N/A
"CYC.AX","CYCLOPHARM FPO",0.80,+0.05,N/A
"CYP.AX","CYNATA THR FPO",0.53,+0.00,N/A
"DCN.AX","DACIANGOLD FPO",1.605,+0.045,N/A
"DKO.AX","DAKOTAMIN FPO",0.059,-0.002,N/A
"DAU.AX","DAMPIERGOL FPO",0.042,-0.005,N/A
"DNK.AX","DANAKALI FPO",0.680,+0.005,N/A
"DHR.AX","DARK HORSE FPO",0.007,+0.000,N/A
"DTM.AX","DARTMIN FPO",0.007,+0.000,N/A
"DTL.AX","DATA3 FPO",1.700,+0.010,N/A
"DDT.AX","DATADOT FPO",0.008,+0.001,N/A
"DTR.AX","DATELINE FPO",0.036,+0.000,N/A
"DTX.AX","DATETIX FPO",0.25,+0.00,N/A
"DAV.AX","DAVENPORT FPO",0.13,+0.02,N/A
"DW8.AX","DAWINE FPO",0.020,+0.000,N/A
"DEG.AX","DEGREY FPO",0.049,-0.001,N/A
"DEM.AX","DEMEM LTD FPO",0.375,+0.015,N/A
"DSX.AX","DECIMAL FPO",0.048,+0.000,N/A
"DCG.AX","DECMIL GRP FPO",0.82,-0.01,N/A
"DYL.AX","D YELLOW FPO",0.26,-0.00,N/A
"DLC.AX","DELECTA FPO",0.005,+0.000,N/A
"DSB.AX","DELTA SBD FPO",0.160,+0.000,N/A
"DMI.AX","DEMPSEYMIN FPO",0.055,+0.000,N/A
"D13.AX","DEPT 13 FPO",0.14,+0.00,N/A
"DGH.AX","DESANE FPO",1.030,+0.000,N/A
"DVN.AX","DEVINE FPO",0.43,+0.01,N/A
"DXS.AX","DEXUS STAPLED",10.36,-0.04,N/A
"DGO.AX","DRUMMOND FPO",0.34,-0.06,N/A
"DGR.AX","DGR GLOBAL FPO",0.140,+0.000,N/A
"DRX.AX","DIATREME FPO",0.010,-0.001,N/A
"DDR.AX","DICKERDATA FPO",2.45,-0.03,N/A
"DMC.AX","DIGIMATIC CDI 1:1",0.09,+0.00,N/A
"DCC.AX","DIGITALX FPO",0.033,+0.000,N/A
"DXB.AX","DIMERIX FPO",0.007,-0.001,N/A
"DXF.AX","DING SHENG FPO",0.115,+0.000,N/A
"DGX.AX","DIPLOMA FPO",N/A,+0.000,N/A
"DM1.AX","DRECTMONEY FPO",0.058,+0.000,N/A
"DAF.AX","DIS AFRICA FPO",0.01,+0.00,N/A
"DUI.AX","DUI FPO",3.80,+0.04,N/A
"DJW.AX","DJW INVEST FPO",3.63,-0.04,N/A
"DCL.AX","DOMACOM FPO",0.15,+0.00,N/A
"DME.AX","DOMEGOLD FPO",0.24,+0.00,N/A
"DMP.AX","DOMINOS FPO",62.30,+0.39,N/A
"DNA.AX","DONACO FPO",0.545,-0.005,N/A
"DFM.AX","DONGFANG FPO",0.83,+0.01,N/A
"DRM.AX","DORAY MIN FPO",0.30,+0.02,N/A
"DVL.AX","DORSAVI FPO",0.34,+0.00,N/A
"DTZ.AX","DOTZ NANO FPO",0.21,-0.00,N/A
"DOW.AX","DOWNER EDI FPO",6.14,+0.12,N/A
"DRA.AX","DRAGON FPO",0.23,+0.00,N/A
"DMG.AX","DRAGONMOUN FPO",0.01,+0.00,N/A
"DTS.AX","DRAGONTAIL FPO",0.22,+0.00,N/A
"DRG.AX","DRAIG RESO FPO",0.035,+0.000,N/A
"DRK.AX","DRAKE RES FPO",N/A,+0.00,N/A
"DN8.AX","DREAMSCAPE FPO",0.20,-0.00,N/A
"DAM.AX",N/A,N/A,N/A,N/A
"DAE.AX",N/A,N/A,N/A,N/A
"DAQ.AX",N/A,N/A,N/A,N/A
"DRO.AX","DRONE FPO",0.34,+0.00,N/A
"DSE.AX","DROPSUITE FPO",0.065,+0.001,N/A
"DTI.AX","DTI GROUP FPO",0.215,-0.005,N/A
"DUB.AX","DUBBER FPO",0.24,-0.01,N/A
"DUE.AX","DUET FORUS",N/A,+0.03,N/A
"DKM.AX","DUKETON FPO",0.20,-0.02,N/A
"DLX.AX","DULUXG FPO",6.90,+0.02,N/A
"D2O.AX","DUXTON FPO",1.05,+0.01,N/A
"DWS.AX","DWS LTD FPO",1.59,+0.04,N/A
"DYE.AX","DYESOL LTD FPO",0.225,+0.005,N/A
"DMA.AX","DYNASTY FPO",N/A,+0.00,N/A
"EAL.AX","E&A LTD FPO",0.054,+0.000,N/A
"E2M.AX","E2METALS FPO",0.140,+0.005,N/A
"ENL.AX","EAGLE NICK DEF SET",N/A,+0.00,N/A
"EER.AX","EASTENERGY FPO",0.010,+0.000,N/A
"EWE.AX","EAST WEST FPO",N/A,+0.00,N/A
"EGS.AX","EASTGOLD FPO",0.31,+0.00,N/A
"EFE.AX","E IRON FPO",0.016,-0.003,N/A
"EAS.AX","EASTON FPO",1.32,+0.00,N/A
"EBO.AX","EBOS FPO NZ",18.82,+0.00,N/A
"ECG.AX","ECARGO CDI 1:1",0.08,+0.00,N/A
"EAR.AX","ECHO RES FPO",0.16,+0.00,N/A
"EPM.AX","ECLMETALS FPO",0.006,+0.000,N/A
"ECX.AX","ECLIPX FPO",3.70,+0.00,N/A
"EDE.AX","EDEN INNOV FPO",0.23,+0.00,N/A
"EGA.AX","EGANSTREET FPO",0.26,+0.00,N/A
"EDC.AX","EILDON CAP FPO",1.07,-0.01,N/A
"ENN.AX","ELANOR STAPLED",2.22,-0.02,N/A
"ERF.AX","ELANORETL STAPLED",1.30,+0.00,N/A
"ELD.AX","ELDERS FPO",4.46,+0.00,N/A
"EOS.AX","ELEC OPTIC FPO",3.27,+0.12,N/A
"ELT.AX","ELEMENTOS FPO",0.009,+0.000,N/A
"EXR.AX","ELIXIR PET FPO",0.035,+0.000,N/A
"ELK.AX","ELK PETROL FPO",0.066,-0.003,N/A
"EAI.AX","ELL ASIAN FPO",0.895,+0.000,N/A
"EGI.AX","ELLERSTON FPO",0.98,+0.00,N/A
"ELX.AX","ELLEX FPO",1.100,+0.015,N/A
"EYM.AX","ELYSIUM FPO",0.034,+0.000,N/A
"EMB.AX","EMBELTON FPO",12.50,+0.00,N/A
"EHL.AX","EMECO HLDG FPO",0.08,-0.00,N/A
"EMC.AX","EMEFCY GRP FPO",0.870,-0.035,N/A
"EMR.AX","EMERALD FPO",0.048,-0.003,N/A
"EMG.AX","EMERGENT FPO",0.009,+0.000,N/A
"EMF.AX","EMERG MKTS UNIT",2.00,+0.01,N/A
"EML.AX","EMLPAYMENT FPO",1.59,-0.01,N/A
"ERM.AX","EMMERSON FPO",0.086,+0.000,N/A
"ERX.AX","EMP RANGE FPO",0.070,+0.000,N/A
"EEG.AX","EMPIRE ENE FPO",0.007,-0.001,N/A
"EGO.AX","EMPIRE OIL FPO",0.180,+0.000,N/A
"ERL.AX","EMPIRE RES FPO",0.022,+0.001,N/A
"EPD.AX","EMPIREDLTD FPO",0.45,-0.00,N/A
"EMU.AX","EMU NL FPO",0.140,+0.005,N/A
"ENR.AX","ENCOUNTER FPO",0.13,+0.00,N/A
"ENB.AX","ENEABBA G FPO",0.010,-0.001,N/A
"ENX.AX","ENEGEX FPO",0.02,+0.00,N/A
"EMX.AX","ENERGIAMIN FPO",0.022,+0.001,N/A
"EAX.AX","ENERGY ACT FPO",0.74,+0.01,N/A
"EME.AX","ENERGY MET FPO",0.12,+0.00,N/A
"EOL.AX","ENERGY ONE FPO",0.38,+0.00,N/A
"ERA.AX","ERA FPO 'A'",0.53,+0.02,N/A
"EGY.AX","ENERGYTECH FPO",0.009,+0.000,N/A
"EWC.AX","ENERGY WLD FPO",0.41,+0.00,N/A
"ERJ.AX","ENERJI LTD FPO",N/A,+0.000,N/A
"EGG.AX","ENERO FPO",1.08,+0.03,N/A
"EGN.AX","ENGENCO FPO",0.220,-0.005,N/A
"EOR.AX","EN OIL GAS FPO",0.007,+0.000,N/A
"ENC.AX","ENICE CDI 1:1",0.34,+0.01,N/A
"EXO.AX","ENNOX GRP FPO",0.004,+0.000,N/A
"E88.AX","ENSOGO FPO",N/A,+0.00,N/A
"ENA.AX","ENSURANCE FPO",0.16,+0.00,N/A
"ETE.AX","ENTEK FPO",0.025,+0.000,N/A
"ENT.AX","ENT METALS FPO",0.021,+0.000,N/A
"EVM.AX","ENVMISSION FPO",N/A,+0.00,N/A
"ESI.AX","ENVIRON FPO",0.016,-0.001,N/A
"EGL.AX","ENVN GROUP FPO",0.035,+0.000,N/A
"EVS.AX","ENVIROSUIT FPO",0.068,+0.000,N/A
"ENZ.AX","ENZUMO FPO",0.090,+0.000,N/A
"EPT.AX","EPAT TECH FPO",0.026,+0.000,N/A
"EPA.AX","EPHRAIMRES FPO",N/A,+0.000,N/A
"EQT.AX","EQUITY TR FPO",17.80,+0.30,N/A
"EQU.AX","EQUATOR FPO",0.10,-0.01,N/A
"EQX.AX","EQUATORIAL FPO",0.47,-0.02,N/A
"EQE.AX","EQUUS LTD FPO",0.017,+0.000,N/A
"EPW.AX","ERM POWER FPO",1.21,-0.02,N/A
"ESE.AX","ESENSELAB CDI 1:1",0.34,-0.01,N/A
"ESV.AX","ESERV FPO",0.090,+0.000,N/A
"ESM.AX","ESPERANCE FPO",N/A,+0.000,N/A
"ESH.AX","ESPORTS FPO",0.018,+0.000,N/A
"EHE.AX","ESTIA HLTH FPO",3.20,-0.03,N/A
"ESR.AX","ESTRELLA R FPO",0.025,+0.000,N/A
"GOL.AX",N/A,N/A,N/A,N/A
"ESK.AX","ETHERSTACK CDI 1:1",0.22,+0.00,N/A
"EUM.AX","EUMERALLA FPO",N/A,+0.00,N/A
"EBG.AX","EUMUNDI FPO",0.93,+0.00,N/A
"EGH.AX","EUR GROUP FPO",0.37,+0.02,N/A
"EUR.AX","EUROLITH FPO",0.049,-0.001,N/A
"EMH.AX","EUROMETALS CDI 1:1",1.02,-0.07,N/A
"EZL.AX","EUROZ FPO",1.10,-0.03,N/A
"EVE.AX","EVE INVEST FPO",0.008,+0.001,N/A
"EVT.AX","EVEHOSPENT FPO",13.60,+0.09,N/A
"EVN.AX","EVOLUTION FPO",2.25,+0.06,N/A
"EVO.AX","EVOLVE EDU FPO NZX",N/A,+0.00,N/A
"EVZ.AX","EVZ LTD FPO",0.01,+0.00,N/A
"EXG.AX","EXCELSIOR FPO",0.044,+0.000,N/A
"EXU.AX","EXPLAURUM FPO",0.105,+0.002,N/A
"EXC.AX","EXTERRA FPO",0.043,+0.000,N/A
"EZA.AX","EZACORP FPO",N/A,+0.00,N/A
"FTT.AX","FACTOR TH FPO",0.06,-0.00,N/A
"FXJ.AX","FAIRFAX FPO",1.10,+0.00,N/A
"FZO.AX","FAMILYZONE FPO",0.275,+0.010,N/A
"FAR.AX","FAR FPO",0.08,-0.00,N/A
"FRM.AX","FARM PRIDE FPO",1.30,+0.03,N/A
"FFC.AX","FARMAFORCE FPO",0.170,+0.000,N/A
"FBR.AX","FASTBRICK FPO",0.120,+0.000,N/A
"FE8.AX","FAST ENTPR FPO",0.19,+0.00,N/A
"FPC.AX","FATGBLCONT FPO",1.18,-0.01,N/A
"FFG.AX","FATFISH FPO",0.038,+0.000,N/A
"FEL.AX","FE LIMITED FPO",0.029,+0.000,N/A
"FCR.AX","FERRUM FPO",0.002,+0.000,N/A
"FTZ.AX","FERTOZ FPO",0.098,+0.000,N/A
"FFI.AX","F.F.I.HOLD FPO",4.15,+0.00,N/A
"FID.AX","FIDUCIANGP FPO",4.24,-0.02,N/A
"FRI.AX","FINBAR FPO",0.81,+0.00,N/A
"FND.AX","FINDERS FPO",0.17,+0.01,N/A
"FGR.AX","FIRSTGRAPH FPO",0.10,+0.00,N/A
"FGF.AX","FIRSTGRO FPO",0.005,+0.000,N/A
"FMA.AX",N/A,N/A,N/A,N/A
"FCT.AX","FIRSTWAVE FPO",0.40,+0.00,N/A
"FPH.AX","F&P HEALTH FPO NZX",9.55,-0.01,N/A
"FZR.AX","FZRIVCORP FPO",0.17,+0.00,N/A
"FSI.AX","FLAGSHIP FPO",1.62,+0.02,N/A
"FWD.AX","FLEETWOOD FPO",2.02,+0.00,N/A
"FBU.AX","FLETBUILD FPO NZX",8.08,-0.09,N/A
"FXL.AX","FLEXIGROUP FPO",1.985,-0.025,N/A
"FRX.AX","FLEXIROAM FPO",0.10,+0.00,N/A
"FLT.AX","FLIGHT CTR FPO",36.71,+0.79,N/A
"FMS.AX","FLINDERS FPO",0.064,-0.008,N/A
"FML.AX","FOCUS MIN FPO",0.42,+0.02,N/A
"FET.AX","FLKSTN EDU UNIT",2.84,-0.02,N/A
"FLK.AX","FOLKESTONE FPO",1.05,-0.00,N/A
"FSF.AX","FONTERRA UNIT NZX",5.55,+0.04,N/A
"FOR.AX","FORAGER AU UNITS",2.01,+0.03,N/A
"4CE.AX","FORCECOM FPO",0.018,+0.001,N/A
"FRC.AX","FORTE CON FPO",0.040,+0.000,N/A
"FMG.AX","FORTESCUE FPO",4.89,-0.01,N/A
"FOY.AX","FOY GROUP FPO",N/A,+0.000,N/A
"FRN.AX","FRASERRANG FPO",0.02,-0.00,N/A
"FNP.AX","FREEDOMFGL FPO",4.42,-0.06,N/A
"FIG.AX","FREEDOMINS FPO",0.73,-0.03,N/A
"FDM.AX","FREEDOMOIL FPO",0.095,+0.003,N/A
"FHS.AX","FREHIL MIN FPO",0.11,+0.00,N/A
"FLN.AX","FREELANCER FPO",0.76,+0.00,N/A
"FRE.AX","FIELD SOLUTIONS HOLDINGS LIMITE",N/A,+0.00,N/A
"FCG.AX","FRONTR C G FPO",N/A,+0.00,N/A
"FDV.AX","FRONT D V FPO",0.53,+0.01,N/A
"FNT.AX","FRONTIER FPO",0.030,-0.007,N/A
"FSA.AX","FSA GROUP FPO",1.39,+0.00,N/A
"FUN.AX","FUNTASTIC FPO",0.007,+0.000,N/A
"FFT.AX","FUTURFIBRE FPO",0.14,+0.02,N/A
"FGG.AX","FUTURE GLB FPO",1.06,+0.01,N/A
"FGX.AX","FUTURE GEN FPO",1.12,-0.01,N/A
"FYI.AX","FYI RES FPO",0.042,+0.000,N/A
"GMV.AX","G MEDICAL INNOVATI",N/A,+0.00,N/A
"GUD.AX","G.U.D. FPO",12.73,+0.26,N/A
"GEM.AX","G8 EDUCATE FPO",3.48,+0.00,N/A
"GRB.AX","GAGE ROADS FPO",0.037,+0.002,N/A
"GXY.AX","GALAXY RES FPO",0.480,+0.045,N/A
"GAP.AX","GALE PAC FPO",0.405,+0.000,N/A
"GLL.AX","GAL ENERGY FPO",0.14,+0.00,N/A
"GCM.AX","GARDA CAP STAPLED",0.95,+0.00,N/A
"GDF.AX","GARDA UNITS",1.11,+0.01,N/A
"GGX.AX","GAS2GRID FPO",0.003,+0.000,N/A
"GCY.AX","GASCOYNE FPO",0.475,+0.000,N/A
"GTY.AX","GATEWYLIFE STAPLED",2.19,+0.02,N/A
"GML.AX","GATEWAY FPO",N/A,+0.000,N/A
"GZL.AX","GAZAL FPO",2.50,+0.00,N/A
"GBX.AX","GB ENERGY FPO",0.016,+0.000,N/A
"GBM.AX","GBM GOLD FPO",0.01,+0.00,N/A
"GBZ.AX","GBMRESOURC FPO",0.015,+0.000,N/A
"GBT.AX","GBST HLDGS FPO",2.88,+0.05,N/A
"GDI.AX","GDI PROP STAPLED",1.050,-0.005,N/A
"GBI.AX","GENERA BIO FPO",0.17,+0.00,N/A
"GHC.AX","GEN HEALTH UNITS",2.31,+0.01,N/A
"GNE.AX","GENESIS NZ FPO NZX",2.10,+0.01,N/A
"GMD.AX","GEN MINS FPO",0.02,+0.00,N/A
"GES.AX","GENESISRES FPO",0.037,+0.000,N/A
"GSS.AX","GENETICSIG FPO",0.44,+0.00,N/A
"GTG.AX","GENE TECH FPO",0.01,+0.00,N/A
"GNX.AX","GENEXPOWER FPO",0.22,+0.00,N/A
"GTK.AX","GENTRACK FPO NZX",4.30,+0.04,N/A
"GMA.AX","GENWORTH FPO",3.04,-0.07,N/A
"GPR.AX","GEO PAC FPO",0.039,+0.000,N/A
"GSW.AX","GETSWIFT FPO",0.63,-0.02,N/A
"GID.AX","GIDYNAMICS CDI FORUS",0.064,+0.000,N/A
"GBG.AX","GINDALBIE FPO",0.018,-0.001,N/A
"GLA.AX","GLADIATOR FPO",0.004,+0.000,N/A
"GC1.AX","GLENNON FPO",0.95,+0.03,N/A
"GLE.AX","GLG CORP FPO",0.35,+0.00,N/A
"GCS.AX","GLOBAL CON FPO",0.560,-0.040,N/A
"GEV.AX","GLOBENEVEN FPO",0.195,+0.025,N/A
"GFI.AX","GFINVEST FPO",0.29,+0.00,N/A
"GSC.AX","GEOSCI FPO",0.19,+0.00,N/A
"GGH.AX","GLOBALGOLD FPO",0.049,-0.001,N/A
"GLH.AX","GLOBALHE FPO",0.38,+0.00,N/A
"GFL.AX","GBL MASTER FPO",1.96,+0.00,N/A
"GBP.AX","GLOBAL PET FPO",0.027,+0.000,N/A
"GVF.AX","GLOBALVAL FPO",1.10,-0.00,N/A
"GLB.AX","GLOBE INTL FPO",1.00,+0.01,N/A
"GBE.AX","GLOBE MET FPO",0.017,+0.000,N/A
"GME.AX","GME RES. FPO",0.072,-0.003,N/A
"GOE.AX","GO ENERGY FPO",N/A,+0.000,N/A
"GCN.AX","GOCONNECT FPO",N/A,+0.000,N/A
"GFY.AX","GODFREYS FPO",0.62,+0.00,N/A
"GMN.AX","GOLDMOUNTN FPO",0.094,+0.000,N/A
"GOR.AX","GOLDROAD FPO",0.67,+0.00,N/A
"GCR.AX","GOLD CROSS FPO",0.015,+0.001,N/A
"GED.AX","GOLD DEEP FPO",0.04,-0.00,N/A
"GMR.AX","GOLDEN RIM FPO",0.006,+0.000,N/A
"GMY.AX","GOLDFIELDS FPO",1.00,+0.00,N/A
"GSE.AX","GOLDSEARCH FPO",N/A,+0.000,N/A
"GDA.AX","GONDWANA FPO",N/A,+0.00,N/A
"GMG.AX","GOOD GROUP STAPLED",8.26,+0.01,N/A
"GMP.AX",N/A,N/A,N/A,N/A
"GOO.AX","GOOROO FPO",0.17,+0.00,N/A
"GOW.AX","GOWING BRS FPO",3.60,+0.02,N/A
"GPS.AX","GPS FPO",0.016,+0.000,N/A
"GPT.AX","GPT STAPLED",5.31,+0.02,N/A
"GNG.AX","GR ENGIN FPO",1.46,+0.03,N/A
"GNC.AX","GRAINCORP FPO",8.99,+0.06,N/A
"GGE.AX","GRAND GULF FPO",0.004,+0.000,N/A
"GBA.AX","GRANDBRIDG FPO",0.02,+0.00,N/A
"GRR.AX","GRANGE FPO",0.16,-0.01,N/A
"GPX.AX","GRAPHEX FPO",0.33,+0.01,N/A
"GRA.AX","GRAPHITECO FPO",0.82,-0.04,N/A
"GEG.AX","GRAYSECOM FPO",1.30,+0.00,N/A
"GBR.AX","GREATBOULD FPO",0.17,+0.00,N/A
